nome_algoritmo,cenario,tamanho_amostra,tempo_execucao_microsegundos,id_hardware,processador,ram,sistema_operacional,Intervalos de confiança,Média,Desvio padrão
Merge Sort,1,500000,41,3,AMD Ryzen 5 5500,8,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,156486,3,AMD Ryzen 5 5500,8,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,14,3,AMD Ryzen 5 5500,8,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,31,3,AMD Ryzen 5 5500,8,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,3,3,AMD Ryzen 5 5500,8,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,3010,3,AMD Ryzen 5 5500,8,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,5,3,AMD Ryzen 5 5500,8,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,62,3,AMD Ryzen 5 5500,8,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,75905,3,AMD Ryzen 5 5500,8,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,18,3,AMD Ryzen 5 5500,8,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,2,3,AMD Ryzen 5 5500,8,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,0,3,AMD Ryzen 5 5500,8,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,6,3,AMD Ryzen 5 5500,8,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,14,3,AMD Ryzen 5 5500,8,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,61,3,AMD Ryzen 5 5500,8,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,39,3,AMD Ryzen 5 5500,8,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,63,3,AMD Ryzen 5 5500,8,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,2,3,AMD Ryzen 5 5500,8,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,3,3,AMD Ryzen 5 5500,8,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,28,3,AMD Ryzen 5 5500,8,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,28,3,AMD Ryzen 5 5500,8,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,83,3,AMD Ryzen 5 5500,8,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,321,3,AMD Ryzen 5 5500,8,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,213,3,AMD Ryzen 5 5500,8,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,857,3,AMD Ryzen 5 5500,8,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,62,3,AMD Ryzen 5 5500,8,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,7,3,AMD Ryzen 5 5500,8,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,6249,3,AMD Ryzen 5 5500,8,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,3,3,AMD Ryzen 5 5500,8,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,36,3,AMD Ryzen 5 5500,8,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,156355,3,AMD Ryzen 5 5500,8,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,13,3,AMD Ryzen 5 5500,8,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,30,3,AMD Ryzen 5 5500,8,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,8,3,AMD Ryzen 5 5500,8,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,3014,3,AMD Ryzen 5 5500,8,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,10,3,AMD Ryzen 5 5500,8,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,42,3,AMD Ryzen 5 5500,8,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,74769,3,AMD Ryzen 5 5500,8,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,18,3,AMD Ryzen 5 5500,8,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,11,3,AMD Ryzen 5 5500,8,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,8,3,AMD Ryzen 5 5500,8,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,12,3,AMD Ryzen 5 5500,8,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,84,3,AMD Ryzen 5 5500,8,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,40,3,AMD Ryzen 5 5500,8,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,73,3,AMD Ryzen 5 5500,8,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,2,3,AMD Ryzen 5 5500,8,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,2,3,AMD Ryzen 5 5500,8,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,4,3,AMD Ryzen 5 5500,8,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,31,3,AMD Ryzen 5 5500,8,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,25,3,AMD Ryzen 5 5500,8,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,69,3,AMD Ryzen 5 5500,8,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,237,3,AMD Ryzen 5 5500,8,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,202,3,AMD Ryzen 5 5500,8,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,850,3,AMD Ryzen 5 5500,8,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,63,3,AMD Ryzen 5 5500,8,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,7,3,AMD Ryzen 5 5500,8,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,6229,3,AMD Ryzen 5 5500,8,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,3,3,AMD Ryzen 5 5500,8,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,34,3,AMD Ryzen 5 5500,8,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,156452,3,AMD Ryzen 5 5500,8,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,13,3,AMD Ryzen 5 5500,8,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,30,3,AMD Ryzen 5 5500,8,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,17,3,AMD Ryzen 5 5500,8,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2997,3,AMD Ryzen 5 5500,8,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,3,3,AMD Ryzen 5 5500,8,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,38,3,AMD Ryzen 5 5500,8,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,74859,3,AMD Ryzen 5 5500,8,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,19,3,AMD Ryzen 5 5500,8,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,12,3,AMD Ryzen 5 5500,8,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,4,3,AMD Ryzen 5 5500,8,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,12,3,AMD Ryzen 5 5500,8,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,89,3,AMD Ryzen 5 5500,8,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,40,3,AMD Ryzen 5 5500,8,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,68,3,AMD Ryzen 5 5500,8,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,8,3,AMD Ryzen 5 5500,8,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,3,3,AMD Ryzen 5 5500,8,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,32,3,AMD Ryzen 5 5500,8,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,28,3,AMD Ryzen 5 5500,8,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,99,3,AMD Ryzen 5 5500,8,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,282,3,AMD Ryzen 5 5500,8,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,202,3,AMD Ryzen 5 5500,8,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,867,3,AMD Ryzen 5 5500,8,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,62,3,AMD Ryzen 5 5500,8,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,7,3,AMD Ryzen 5 5500,8,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,6279,3,AMD Ryzen 5 5500,8,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,2,3,AMD Ryzen 5 5500,8,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,45,3,AMD Ryzen 5 5500,8,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,156509,3,AMD Ryzen 5 5500,8,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,13,3,AMD Ryzen 5 5500,8,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,35,3,AMD Ryzen 5 5500,8,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,4,3,AMD Ryzen 5 5500,8,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2983,3,AMD Ryzen 5 5500,8,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,4,3,AMD Ryzen 5 5500,8,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,38,3,AMD Ryzen 5 5500,8,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,74748,3,AMD Ryzen 5 5500,8,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,18,3,AMD Ryzen 5 5500,8,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,2,3,AMD Ryzen 5 5500,8,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,10,3,AMD Ryzen 5 5500,8,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,5,3,AMD Ryzen 5 5500,8,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,16,3,AMD Ryzen 5 5500,8,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,65,3,AMD Ryzen 5 5500,8,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,38,3,AMD Ryzen 5 5500,8,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,70,3,AMD Ryzen 5 5500,8,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,3,3,AMD Ryzen 5 5500,8,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,4,3,AMD Ryzen 5 5500,8,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,47,3,AMD Ryzen 5 5500,8,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,32,3,AMD Ryzen 5 5500,8,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,82,3,AMD Ryzen 5 5500,8,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,254,3,AMD Ryzen 5 5500,8,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,202,3,AMD Ryzen 5 5500,8,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,747,3,AMD Ryzen 5 5500,8,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,64,3,AMD Ryzen 5 5500,8,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,4,3,AMD Ryzen 5 5500,8,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,6238,3,AMD Ryzen 5 5500,8,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,3,3,AMD Ryzen 5 5500,8,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,29,3,AMD Ryzen 5 5500,8,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,156481,3,AMD Ryzen 5 5500,8,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,12,3,AMD Ryzen 5 5500,8,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,31,3,AMD Ryzen 5 5500,8,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,7,3,AMD Ryzen 5 5500,8,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2980,3,AMD Ryzen 5 5500,8,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,5,3,AMD Ryzen 5 5500,8,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,31,3,AMD Ryzen 5 5500,8,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,75184,3,AMD Ryzen 5 5500,8,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,19,3,AMD Ryzen 5 5500,8,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,11,3,AMD Ryzen 5 5500,8,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,7,3,AMD Ryzen 5 5500,8,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,12,3,AMD Ryzen 5 5500,8,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,69,3,AMD Ryzen 5 5500,8,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,37,3,AMD Ryzen 5 5500,8,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,72,3,AMD Ryzen 5 5500,8,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,3,3,AMD Ryzen 5 5500,8,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,2,3,AMD Ryzen 5 5500,8,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,4,3,AMD Ryzen 5 5500,8,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,31,3,AMD Ryzen 5 5500,8,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,26,3,AMD Ryzen 5 5500,8,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,96,3,AMD Ryzen 5 5500,8,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,246,3,AMD Ryzen 5 5500,8,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,214,3,AMD Ryzen 5 5500,8,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,867,3,AMD Ryzen 5 5500,8,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,2,3,AMD Ryzen 5 5500,8,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,64,3,AMD Ryzen 5 5500,8,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,5,3,AMD Ryzen 5 5500,8,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,6236,3,AMD Ryzen 5 5500,8,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,3,3,AMD Ryzen 5 5500,8,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,61,3,AMD Ryzen 5 5500,8,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,156574,3,AMD Ryzen 5 5500,8,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,14,3,AMD Ryzen 5 5500,8,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,32,3,AMD Ryzen 5 5500,8,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,4,3,AMD Ryzen 5 5500,8,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,3036,3,AMD Ryzen 5 5500,8,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,4,3,AMD Ryzen 5 5500,8,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,44,3,AMD Ryzen 5 5500,8,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,75124,3,AMD Ryzen 5 5500,8,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,18,3,AMD Ryzen 5 5500,8,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,13,3,AMD Ryzen 5 5500,8,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,9,3,AMD Ryzen 5 5500,8,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,4,3,AMD Ryzen 5 5500,8,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,100,3,AMD Ryzen 5 5500,8,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,34,3,AMD Ryzen 5 5500,8,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,79,3,AMD Ryzen 5 5500,8,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,11,3,AMD Ryzen 5 5500,8,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,21,3,AMD Ryzen 5 5500,8,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,27,3,AMD Ryzen 5 5500,8,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,75,3,AMD Ryzen 5 5500,8,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,274,3,AMD Ryzen 5 5500,8,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,207,3,AMD Ryzen 5 5500,8,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,862,3,AMD Ryzen 5 5500,8,Windows 11,800.783 a 825.297,813.04,68.952
Merge Sort,1,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.047 a 1.761,0.904,4.843
Quick Sort,1,10000,63,3,AMD Ryzen 5 5500,8,Windows 11,43.025 a 47.071,45.048,11.426
Shell Sort,1,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.131 a 0.445,0.288,0.887
Merge Sort,1,100000,11,3,AMD Ryzen 5 5500,8,Windows 11,5.425 a 8.399,6.912,8.398
Quick Sort,1,100000,6282,3,AMD Ryzen 5 5500,8,Windows 11,4190.951 a 4626.713,4408.832,1230.745
Shell Sort,1,100000,3,3,AMD Ryzen 5 5500,8,Windows 11,1.885 a 2.531,2.208,1.824
Merge Sort,1,500000,31,3,AMD Ryzen 5 5500,8,Windows 11,33.108 a 36.748,34.928,10.279
Quick Sort,1,500000,156494,3,AMD Ryzen 5 5500,8,Windows 11,103651.468 a 114622.9,109137.184,30987.111
Shell Sort,1,500000,23,3,AMD Ryzen 5 5500,8,Windows 11,9.867 a 11.653,10.76,5.042
Merge Sort,2,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.281 a 0.999,0.64,2.03
Quick Sort,2,10000,32,3,AMD Ryzen 5 5500,8,Windows 11,27.474 a 31.886,29.68,12.462
Shell Sort,2,10000,0,3,AMD Ryzen 5 5500,8,Windows 11,0.232 a 0.568,0.4,0.95
Merge Sort,2,100000,6,3,AMD Ryzen 5 5500,8,Windows 11,4.084 a 5.516,4.8,4.046
Quick Sort,2,100000,2979,3,AMD Ryzen 5 5500,8,Windows 11,2701.854 a 2823.026,2762.44,342.233
Shell Sort,2,100000,4,3,AMD Ryzen 5 5500,8,Windows 11,2.781 a 3.363,3.072,1.642
Merge Sort,2,500000,36,3,AMD Ryzen 5 5500,8,Windows 11,35.566 a 41.362,38.464,16.37
Quick Sort,2,500000,74768,3,AMD Ryzen 5 5500,8,Windows 11,66285.777 a 69190.239,67738.008,8169.672
Shell Sort,2,500000,18,3,AMD Ryzen 5 5500,8,Windows 11,14.147 a 15.595,14.871,4.072
Merge Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.728 a 1.256,0.992,1.484
Quick Sort,3,10000,2,3,AMD Ryzen 5 5500,8,Windows 11,0.487 a 0.722,0.605,0.66
Shell Sort,3,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,0.694 a 0.951,0.823,0.722
Merge Sort,3,100000,15,3,AMD Ryzen 5 5500,8,Windows 11,9.315 a 11.089,10.202,4.989
Quick Sort,3,100000,2,3,AMD Ryzen 5 5500,8,Windows 11,5.786 a 6.956,6.371,3.289
Shell Sort,3,100000,8,3,AMD Ryzen 5 5500,8,Windows 11,10.85 a 11.908,11.379,2.976
Merge Sort,3,500000,96,3,AMD Ryzen 5 5500,8,Windows 11,69.488 a 73.657,71.573,11.727
Quick Sort,3,500000,39,3,AMD Ryzen 5 5500,8,Windows 11,33.98 a 35.536,34.758,4.375
Shell Sort,3,500000,71,3,AMD Ryzen 5 5500,8,Windows 11,63.914 a 66.199,65.056,6.428
Merge Sort,4,10000,2,3,AMD Ryzen 5 5500,8,Windows 11,1.756 a 2.728,2.242,2.736
Quick Sort,4,10000,1,3,AMD Ryzen 5 5500,8,Windows 11,1.362 a 1.912,1.637,1.548
Shell Sort,4,10000,3,3,AMD Ryzen 5 5500,8,Windows 11,2.767 a 3.814,3.29,2.943
Merge Sort,4,100000,34,3,AMD Ryzen 5 5500,8,Windows 11,29.3 a 31.555,30.427,6.343
Quick Sort,4,100000,24,3,AMD Ryzen 5 5500,8,Windows 11,23.281 a 24.993,24.137,4.816
Shell Sort,4,100000,85,3,AMD Ryzen 5 5500,8,Windows 11,74.008 a 79.654,76.831,15.881
Merge Sort,4,500000,270,3,AMD Ryzen 5 5500,8,Windows 11,242.235 a 254.184,248.21,33.611
Quick Sort,4,500000,210,3,AMD Ryzen 5 5500,8,Windows 11,193.577 a 202.44,198.008,24.93
Shell Sort,4,500000,850,3,AMD Ryzen 5 5500,8,Windows 11,800.783 a 825.297,813.04,68.952
